txn_id,timestamp,user_id,merchant_id,amount,utr,mcc,status,original_txn_id,txn_id_normalized,original_user_id,user_id_normalized,original_merchant_id,merchant_id_normalized,txn_id_duplicate_count,txn_id_is_duplicate,amount_numeric,amount_missing,amount_parse_failed,amount_is_negative,amount_is_zero,timestamp_clean,timestamp_missing,timestamp_parse_failed,timestamp_was_epoch,utr_clean,utr_missing,utr_invalid,mcc_clean,mcc_missing,status_raw,status_clean,source_dataset,source_row_number,user_fk_missing,merchant_fk_missing,kyc_status_clean,pan_clean,aadhaar_clean,monthly_income_numeric,city_clean,state_clean,occupation_clean,kyc_duplicate_entity_flag,merchant_mcc_clean,merchant_category_clean,merchant_status_clean,business_type_clean,merchant_duplicate_entity_flag,chargeback_count,total_disputed_amount,max_severity,first_chargeback_timestamp,latest_chargeback_timestamp,transaction_has_kyc,transaction_has_merchant,transaction_has_chargeback,utr_missing_flag,amount_negative_flag,timestamp_invalid_flag,duplicate_txn_id_flag,referential_integrity_issue_flag,chargeback_report_delay_hours,dispute_after_7_days_flag,has_chargeback
TXN00012213,26/01/2026 13:20:19,USR23757,MCH4572,"INR 24,790",UTR6062517415,7011,TXN_SUCCESS,TXN00012213,TXN00012213,USR23757,USR23757,MCH4572,MCH4572,1,False,24790.0,False,False,False,False,2026-01-26 13:20:19,False,False,False,UTR6062517415,False,False,7011,False,TXN_SUCCESS,SUCCESS,track1_upi_transactions,4034,True,True,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,True,,False,False
TXN00004976,29/03/2026 08:54:46,USR45643,MCH7628,11173.69,UTR3973842179,5912,TXN_SUCCESS,TXN00004976,TXN00004976,USR45643,USR45643,MCH7628,MCH7628,1,False,11173.69,False,False,False,False,2026-03-29 08:54:46,False,False,False,UTR3973842179,False,False,5912,False,TXN_SUCCESS,SUCCESS,track1_upi_transactions,4035,False,False,VERIFIED,ONGRJ8053X,006161395261,26284.0,Ludhiana,Punjab,Unemployed,True,4814,PHONE SERVICE,SUSPENDED,SOLE-PROPRIETOR,True,,,,,,True,True,False,False,False,False,False,False,,False,False
TXN00001600,2026-01-03 19:27:07,USR40432,MCH2451,22355.83,UTR1886337698,,Success,TXN00001600,TXN00001600,USR40432,USR40432,MCH2451,MCH2451,1,False,22355.83,False,False,False,False,2026-01-03 19:27:07,False,False,False,UTR1886337698,False,False,,True,Success,SUCCESS,track1_upi_transactions,4036,True,False,,,,,,,,,7011,HOTEL,DISABLED,PRIVATE LIMITED,False,,,,,,False,True,False,False,False,False,False,True,,False,False
TXN00003668,01-24-2026 06:16:18 PM,USR35069,MCH6996,4025.38,UTR1421720495,4131,Success,TXN00003668,TXN00003668,USR35069,USR35069,MCH6996,MCH6996,1,False,4025.38,False,False,False,False,2026-01-24 18:16:18,False,False,False,UTR1421720495,False,False,4131,False,Success,SUCCESS,track1_upi_transactions,4037,False,True,VERIFIED,ANYVK6515,319117815704,-22547.0,Jaipur,Rajasthan,Farmer,False,,,,,,,,,,,True,False,False,False,False,False,False,True,,False,False
TXN00009170,03-27-2026 04:50:48 PM,USR95260,MCH1763,Rs. 7147.81,,,TXN_SUCCESS,TXN00009170,TXN00009170,USR95260,USR95260,MCH1763,MCH1763,1,False,7147.81,False,False,False,False,2026-03-27 16:50:48,False,False,False,,True,False,,True,TXN_SUCCESS,SUCCESS,track1_upi_transactions,4038,True,False,,,,,,,,,misc,DEPT_STORE,ACTIVE,PARTNERSHIP,False,,,,,,False,True,False,True,False,False,False,True,,False,False
TXN00003814,02-15-2026 06:26:32 AM,USR31711,MCH5757,"₹15,353.12",UTR2916143972,05411,SUCCESS,TXN00003814,TXN00003814,USR31711,USR31711,MCH5757,MCH5757,1,False,15353.12,False,False,False,False,2026-02-15 06:26:32,False,False,False,UTR2916143972,False,False,5411,False,SUCCESS,SUCCESS,track1_upi_transactions,4039,True,True,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,True,,False,False
TXN00010757,2026-02-01 02:44:05,USR33697,MCH9922,4574.46,UTR7894467162,7011,COMPLETED,TXN00010757,TXN00010757,USR33697,USR33697,MCH9922,MCH9922,1,False,4574.46,False,False,False,False,2026-02-01 02:44:05,False,False,False,UTR7894467162,False,False,7011,False,COMPLETED,SUCCESS,track1_upi_transactions,4040,True,False,,,,,,,,,5411,GROCERY_STORE,ACTIVE,PARTNERSHIP,False,,,,,,False,True,False,False,False,False,False,True,,False,False
TXN00005338,2026-01-03 12:43:52,USR91014,MCH9299,Rs. 14275.64,UTR5344822402,05411,SUCCESS,TXN00005338,TXN00005338,USR91014,USR91014,MCH9299,MCH9299,1,False,14275.64,False,False,False,False,2026-01-03 12:43:52,False,False,False,UTR5344822402,False,False,5411,False,SUCCESS,SUCCESS,track1_upi_transactions,4041,False,False,KYC_DONE,JNEXC0638G,124613408227,16498.0,Bengaluru,Karnataka,Retired,False,5812,FOOD_SERVICES,LIVE,SOLE_PROPRIETOR,False,,,,,,True,True,False,False,False,False,False,False,,False,False
TXN00008026,2026-03-23 09:53:16,USR10478,MCH2307,"INR 10,158",UTR4384347067,05411,TXN_SUCCESS,TXN00008026,TXN00008026,USR10478,USR10478,MCH2307,MCH2307,1,False,10158.0,False,False,False,False,2026-03-23 09:53:16,False,False,False,UTR4384347067,False,False,5411,False,TXN_SUCCESS,SUCCESS,track1_upi_transactions,4042,False,True,VERIFIED,CQBZI8003N,3927-0729-7918,17575.0,Asr,Punjab,Self Employed,False,,,,,,,,,,,True,False,False,False,False,False,False,True,,False,False
TXN00000442,2026-02-25 07:26:23,USR80121,MCH2926,24666.12,UTR6945998427,05411,COMPLETED,TXN00000442,TXN00000442,USR80121,USR80121,MCH2926,MCH2926,1,False,24666.12,False,False,False,False,2026-02-25 07:26:23,False,False,False,UTR6945998427,False,False,5411,False,COMPLETED,SUCCESS,track1_upi_transactions,4043,False,False,PENDING,WKUMG3222W,422168638338,55302.0,Mumbai,Maharashtra,Unemployed,True,5942,STATIONERY,ACTIVE,PARTNERSHIP,False,1.0,3270.0,P4,2026-04-08 00:00:00,2026-04-08 00:00:00,True,True,True,False,False,False,False,False,1000.5602777777777,True,True
TXN00010918,2026-01-03 10:04:47,USR72185,MCH9919,-12384.34,UTR5531069930,05411,TXN_SUCCESS,TXN00010918,TXN00010918,USR72185,USR72185,MCH9919,MCH9919,1,False,-12384.34,False,False,True,False,2026-01-03 10:04:47,False,False,False,UTR5531069930,False,False,5411,False,TXN_SUCCESS,SUCCESS,track1_upi_transactions,4045,True,False,,,,,,,,,5912,PHARMACY,ACTIVE,PRIVATE_LIMITED,False,,,,,,False,True,False,False,True,False,False,True,,False,False
TXN00002286,2026-03-03 16:21:08,USR77901,MCH4055,"₹6,927.59",UTR3306970323,05411,COMPLETED,TXN00002286,TXN00002286,USR77901,USR77901,MCH4055,MCH4055,1,False,6927.59,False,False,False,False,2026-03-03 16:21:08,False,False,False,UTR3306970323,False,False,5411,False,COMPLETED,SUCCESS,track1_upi_transactions,4046,False,False,REJECT,HRE0D6834T,9797605267,33186.0,Jaipur,Rajasthan,Self Employed,False,5812,RESTAURANT,ACTIVE,PRIVATE_LIMITED,True,,,,,,True,True,False,False,False,False,False,False,,False,False
TXN00007011,2026-02-12 11:51:33,USR64076,MCH3022,6269.57,UTR 6747591734,5812,S,TXN00007011,TXN00007011,USR64076,USR64076,MCH3022,MCH3022,1,False,6269.57,False,False,False,False,2026-02-12 11:51:33,False,False,False,UTR6747591734,False,False,5812,False,S,SUCCESS,track1_upi_transactions,4047,True,True,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,True,,False,False
TXN00003502,2026-02-23 07:48:32,USR76468,MCH4407,20067.98,UTR6406021425,5411,TXN_FAILED,TXN00003502,TXN00003502,USR76468,USR76468,MCH4407,MCH4407,1,False,20067.98,False,False,False,False,2026-02-23 07:48:32,False,False,False,UTR6406021425,False,False,5411,False,TXN_FAILED,FAILED,track1_upi_transactions,4048,True,True,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,True,,False,False
TXN00013848,2026-02-06 18:57:14,USR11452,MCH7477,11411.44,UTR1331320447,5812,TXN_SUCCESS,TXN00013848,TXN00013848,USR11452,USR11452,MCH7477,MCH7477,1,False,11411.44,False,False,False,False,2026-02-06 18:57:14,False,False,False,UTR1331320447,False,False,5812,False,TXN_SUCCESS,SUCCESS,track1_upi_transactions,4049,True,True,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,True,,False,False
TXN00018419,02-25-2026 05:00:12 PM,USR91074,MCH2635,17724.34,UTR7191379568,5411,COMPLETED,TXN00018419,TXN00018419,USR91074,USR91074,MCH2635,MCH2635,1,False,17724.34,False,False,False,False,2026-02-25 17:00:12,False,False,False,UTR7191379568,False,False,5411,False,COMPLETED,SUCCESS,track1_upi_transactions,4050,False,True,PENDING,R1B1E3690K,,87230.0,Jalandar,Punjab,Freelancer,False,,,,,,,,,,,True,False,False,False,False,False,False,True,,False,False
TXN00001945,20/02/2026 15:04:09,USR28154,MCH5452,19717.49,UTR 4194171789,7011,TXN_SUCCESS,TXN00001945,TXN00001945,USR28154,USR28154,MCH5452,MCH5452,1,False,19717.49,False,False,False,False,2026-02-20 15:04:09,False,False,False,UTR4194171789,False,False,7011,False,TXN_SUCCESS,SUCCESS,track1_upi_transactions,4051,False,True,VERIFIED,SXAEE 1886 K,3458-4422-6461,11801.0,Jaipur,Rajasthan,Gig Worker,True,,,,,,,,,,,True,False,False,False,False,False,False,True,,False,False
TXN00011523,02-07-2026 05:55:20 AM,USR14086,MCH9974,5413.66,UTR6350537661,5812,COMPLETED,TXN00011523,TXN00011523,USR14086,USR14086,MCH9974,MCH9974,1,False,5413.66,False,False,False,False,2026-02-07 05:55:20,False,False,False,UTR6350537661,False,False,5812,False,COMPLETED,SUCCESS,track1_upi_transactions,4052,True,True,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,True,,False,False
TXN00018354,01/02/2026 11:09:11,USR71152,MCH7630,-23164.37,UTR3230632994,05411,Success,TXN00018354,TXN00018354,USR71152,USR71152,MCH7630,MCH7630,1,False,-23164.37,False,False,True,False,2026-01-02 11:09:11,False,False,False,UTR3230632994,False,False,5411,False,Success,SUCCESS,track1_upi_transactions,4053,True,False,,,,,,,,,4131,TRANSPRT,ACTIVE,INDIVIDUAL,False,,,,,,False,True,False,False,True,False,False,True,,False,False
TXN00002322,2026-02-07 07:54:32,USR68939,MCH8888,17853.68,UTR2178368389,5812,Pending,TXN00002322,TXN00002322,USR68939,USR68939,MCH8888,MCH8888,1,False,17853.68,False,False,False,False,2026-02-07 07:54:32,False,False,False,UTR2178368389,False,False,5812,False,Pending,PENDING,track1_upi_transactions,4054,False,True,VERIFIED,MLXYK3713Q,,74783.0,Amritsar,Punjab,Business Owner,True,,,,,,,,,,,True,False,False,False,False,False,False,True,,False,False
TXN00010883,2026-01-18 00:37:00,USR25608,MCH9956,9688.41,UTR7374515252,5812,TXN_SUCCESS,TXN00010883,TXN00010883,USR25608,USR25608,MCH9956,MCH9956,1,False,9688.41,False,False,False,False,2026-01-18 00:37:00,False,False,False,UTR7374515252,False,False,5812,False,TXN_SUCCESS,SUCCESS,track1_upi_transactions,4055,True,False,,,,,,,,,7011,HOTEL,SUSPENDED,SOLE PROPRIETOR,True,1.0,2301.28,CRIT,2026-03-04 00:00:00,2026-03-04 00:00:00,False,True,True,False,False,False,False,True,1079.3833333333334,True,True
TXN00004941,2026-03-01 10:45:17,USR50660,MCH9034,8552.81,UTR 3834455624,05411,Success,TXN00004941,TXN00004941,USR50660,USR50660,MCH9034,MCH9034,1,False,8552.81,False,False,False,False,2026-03-01 10:45:17,False,False,False,UTR3834455624,False,False,5411,False,Success,SUCCESS,track1_upi_transactions,4056,True,True,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,True,,False,False
TXN00018403,2026-02-12 20:50:09,USR54529,MCH8278,24652.6,UTR6678700035,5411,COMPLETED,TXN00018403,TXN00018403,USR54529,USR54529,MCH8278,MCH8278,1,False,24652.6,False,False,False,False,2026-02-12 20:50:09,False,False,False,UTR6678700035,False,False,5411,False,COMPLETED,SUCCESS,track1_upi_transactions,4057,False,True,KYC_DONE,FJTLW5921K,XXXX-XXXX-3544,34500.0,Mumbai,Maharashtra,Freelancer,True,,,,,,,,,,,True,False,False,False,False,False,False,True,,False,False
TXN00019485,01-26-2026 07:28:24 AM,USR68261,MCH7056,5815.77,UTR0429774683,5912,COMPLETED,TXN00019485,TXN00019485,USR68261,USR68261,MCH7056,MCH7056,1,False,5815.77,False,False,False,False,2026-01-26 07:28:24,False,False,False,UTR0429774683,False,False,5912,False,COMPLETED,SUCCESS,track1_upi_transactions,4058,True,True,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,True,,False,False
TXN00007917,01-20-2026 07:36:21 AM,USR99263,MCH4297,17017.77,UTR1158560825,,TXN_SUCCESS,TXN00007917,TXN00007917,USR99263,USR99263,MCH4297,MCH4297,1,False,17017.77,False,False,False,False,2026-01-20 07:36:21,False,False,False,UTR1158560825,False,False,,True,TXN_SUCCESS,SUCCESS,track1_upi_transactions,4059,True,True,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,True,,False,False
TXN00015484,03-29-2026 05:40:48 PM,USR83342,MCH4324,18069.02,UTR1977721547,05411,Success,TXN00015484,TXN00015484,USR83342,USR83342,MCH4324,MCH4324,1,False,18069.02,False,False,False,False,2026-03-29 17:40:48,False,False,False,UTR1977721547,False,False,5411,False,Success,SUCCESS,track1_upi_transactions,4060,False,False,KYC_DONE,CCSZT7937W,8781637670,17860.0,Pune,Maharashtra,Farmer,True,5311,DEPT_STORE,LIVE,INDIVIDUAL,False,,,,,,True,True,False,False,False,False,False,False,,False,False
TXN00002402,06/03/2026 06:53:12,USR38465,MCH3721,1802.08,UTR 6751685604,4131,COMPLETED,TXN00002402,TXN00002402,USR38465,USR38465,MCH3721,MCH3721,1,False,1802.08,False,False,False,False,2026-06-03 06:53:12,False,False,False,UTR6751685604,False,False,4131,False,COMPLETED,SUCCESS,track1_upi_transactions,4061,True,True,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,True,,False,False
TXN00016455,2026-02-22 07:22:19,USR76747,MCH7682,1879.17,UTR3799294761,4131,COMPLETED,TXN00016455,TXN00016455,USR76747,USR76747,MCH7682,MCH7682,1,False,1879.17,False,False,False,False,2026-02-22 07:22:19,False,False,False,UTR3799294761,False,False,4131,False,COMPLETED,SUCCESS,track1_upi_transactions,4062,False,True,REJECTED,WUNZU6408C,816199551061,10172.0,Mumbai,Maharashtra,Unemployed,True,,,,,,,,,,,True,False,False,False,False,False,False,True,,False,False
TXN00010215,2026-02-12 08:05:16,USR66552,MCH2812,"₹22,659.79",UTR5483234831,7011,TXN_SUCCESS,TXN00010215,TXN00010215,USR66552,USR66552,MCH2812,MCH2812,1,False,22659.79,False,False,False,False,2026-02-12 08:05:16,False,False,False,UTR5483234831,False,False,7011,False,TXN_SUCCESS,SUCCESS,track1_upi_transactions,4063,False,True,UNDER REVIEW,GHQSV9786Z,744986429884,45109.0,Asr,Punjab,Student,True,,,,,,1.0,6899.7,P3,2026-02-01 23:51:18,2026-02-01 23:51:18,True,False,True,False,False,False,False,True,,False,True
TXN00003259,2026-03-26 05:46:52,USR88925,MCH2483,9802.57,UTR5806874435,5912,TXN_SUCCESS,TXN00003259,TXN00003259,USR88925,USR88925,MCH2483,MCH2483,1,False,9802.57,False,False,False,False,2026-03-26 05:46:52,False,False,False,UTR5806874435,False,False,5912,False,TXN_SUCCESS,SUCCESS,track1_upi_transactions,4064,True,True,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,True,,False,False
TXN00000273,2026-03-15 07:53:43,USR59054,MCH2754,"₹21,678.14",UTR7004216205,,S,TXN00000273,TXN00000273,USR59054,USR59054,MCH2754,MCH2754,1,False,21678.14,False,False,False,False,2026-03-15 07:53:43,False,False,False,UTR7004216205,False,False,,True,S,SUCCESS,track1_upi_transactions,4065,True,False,,,,,,,,,5812,FOOD,ACTIVE,SOLE_PROPRIETOR,True,,,,,,False,True,False,False,False,False,False,True,,False,False
TXN00005569,2026/03/28,USR40323,MCH1599,"INR 20,911",UTR8478410868,5812,COMPLETED,TXN00005569,TXN00005569,USR40323,USR40323,MCH1599,MCH1599,1,False,20911.0,False,False,False,False,2026-03-28 00:00:00,False,False,False,UTR8478410868,False,False,5812,False,COMPLETED,SUCCESS,track1_upi_transactions,4066,True,False,,,,,,,,,5311,DEPARTMENT STORE,ACTIVE,PARTNERSHIP,False,,,,,,False,True,False,False,False,False,False,True,,False,False
TXN00000650,23/03/2026 21:52:22,USR13806,MCH2220,12466.07,UTR0292096587,,S,TXN00000650,TXN00000650,USR13806,USR13806,MCH2220,MCH2220,1,False,12466.07,False,False,False,False,2026-03-23 21:52:22,False,False,False,UTR0292096587,False,False,,True,S,SUCCESS,track1_upi_transactions,4067,False,False,VERIFIED,DTXKZ0486G,664536287807,14377.0,Poona,Maharashtra,Self Employed,False,5311,DEPT_STORE,ENABLED,SOLE PROPRIETOR,False,,,,,,True,True,False,False,False,False,False,False,,False,False
TXN00019617,2026-03-18 04:39:02,USR46265,MCH2064,15150.27,UTR5337372147,5912,Success,TXN00019617,TXN00019617,USR46265,USR46265,MCH2064,MCH2064,1,False,15150.27,False,False,False,False,2026-03-18 04:39:02,False,False,False,UTR5337372147,False,False,5912,False,Success,SUCCESS,track1_upi_transactions,4068,True,False,,,,,,,,,5812,RESTAURANT,ACTIVE,PRIVATE_LIMITED,False,,,,,,False,True,False,False,False,False,False,True,,False,False
TXN00001020,09/03/2026 01:14:53,USR58600,MCH4972,858.31,UTR 1401166842,5912,TXN_FAILED,TXN00001020,TXN00001020,USR58600,USR58600,MCH4972,MCH4972,1,False,858.31,False,False,False,False,2026-09-03 01:14:53,False,False,False,UTR1401166842,False,False,5912,False,TXN_FAILED,FAILED,track1_upi_transactions,4069,False,False,VERIFIED,HFKMF 4321 H,7019359492,25201.0,Bengaluru,Karnataka,Self Employed,False,5311,DEPARTMENT STORES,ENABLED,PARTNERSHIP,True,,,,,,True,True,False,False,False,False,False,False,,False,False
TXN00002014,06/02/2026 08:11:04,USR15082,MCH9536,"INR 3,490",UTR8416901064,05411,Success,TXN00002014,TXN00002014,USR15082,USR15082,MCH9536,MCH9536,1,False,3490.0,False,False,False,False,2026-06-02 08:11:04,False,False,False,UTR8416901064,False,False,5411,False,Success,SUCCESS,track1_upi_transactions,4070,False,True,VERIFIED,FMHEV 8905 Y,075723385046,33705.0,Hyderabad,Telangana,Freelancer,False,,,,,,,,,,,True,False,False,False,False,False,False,True,,False,False
TXN00001084,27/03/2026 14:20:58,USR80503,MCH9143,21979.17,UTR6082240914,5411,TXN_FAILED,TXN00001084,TXN00001084,USR80503,USR80503,MCH9143,MCH9143,1,False,21979.17,False,False,False,False,2026-03-27 14:20:58,False,False,False,UTR6082240914,False,False,5411,False,TXN_FAILED,FAILED,track1_upi_transactions,4071,True,False,,,,,,,,,5812,RESTAURANTS,ACTIVE,PARTNERSHIP,True,,,,,,False,True,False,False,False,False,False,True,,False,False
TXN00019672,01-14-2026 11:00:40 PM,USR51359,MCH1418,16850.72,UTR5697848370,,SUCCESS,TXN00019672,TXN00019672,USR51359,USR51359,MCH1418,MCH1418,1,False,16850.72,False,False,False,False,2026-01-14 23:00:40,False,False,False,UTR5697848370,False,False,,True,SUCCESS,SUCCESS,track1_upi_transactions,4072,True,True,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,True,,False,False
TXN00013445,03-20-2026 07:47:36 PM,USR34039,MCH6479,5685.89,UTR4730757114,5411,SUCCESS,TXN00013445,TXN00013445,USR34039,USR34039,MCH6479,MCH6479,1,False,5685.89,False,False,False,False,2026-03-20 19:47:36,False,False,False,UTR4730757114,False,False,5411,False,SUCCESS,SUCCESS,track1_upi_transactions,4073,True,True,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,True,,False,False
TXN00015627,28/01/2026 20:20:17,USR67372,MCH4068,15222.17,UTR 3558976058,4131,SUCCESS,TXN00015627,TXN00015627,USR67372,USR67372,MCH4068,MCH4068,1,False,15222.17,False,False,False,False,2026-01-28 20:20:17,False,False,False,UTR3558976058,False,False,4131,False,SUCCESS,SUCCESS,track1_upi_transactions,4074,False,False,VERIFIED,PAYJP1511D,3576809481,32915.0,Kolkata,West Bengal,Freelancer,False,4814,TELECOM,ACTIVE,INDIVIDUAL,False,1.0,4853.7,MEDIUM,2026-01-21 00:00:00,2026-01-21 00:00:00,True,True,True,False,False,False,False,False,,False,True
TXN00012352,2026/01/25,USR60907,MCH6786,21374.59,UTR7665428819,5411,COMPLETED,TXN00012352,TXN00012352,USR60907,USR60907,MCH6786,MCH6786,1,False,21374.59,False,False,False,False,2026-01-25 00:00:00,False,False,False,UTR7665428819,False,False,5411,False,COMPLETED,SUCCESS,track1_upi_transactions,4075,True,True,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,True,,False,False
TXN00019838,02-24-2026 06:55:41 AM,USR35774,MCH8102,9701.65,UTR 1981189764,4131,Success,TXN00019838,TXN00019838,USR35774,USR35774,MCH8102,MCH8102,1,False,9701.65,False,False,False,False,2026-02-24 06:55:41,False,False,False,UTR1981189764,False,False,4131,False,Success,SUCCESS,track1_upi_transactions,4076,True,True,,,,,,,,,,,,,,1.0,2926.76,P1,2026-02-19 00:00:00,2026-02-19 00:00:00,False,False,True,False,False,False,False,True,,False,True
TXN00012954,2026-01-30 12:14:11,USR91370,MCH3514,7315.31,UTR8263960561,05411,Success,TXN00012954,TXN00012954,USR91370,USR91370,MCH3514,MCH3514,1,False,7315.31,False,False,False,False,2026-01-30 12:14:11,False,False,False,UTR8263960561,False,False,5411,False,Success,SUCCESS,track1_upi_transactions,4077,False,True,VERIFIED,OPUBQ 8887 U,XXXX-XXXX-8454,49191.0,Madras,Tamil Nadu,Farmer,True,,,,,,,,,,,True,False,False,False,False,False,False,True,,False,False
TXN00012801,2026/02/10,USR32235,MCH9227,"₹13,972.50",UTR4405601735,5411,Success,TXN00012801,TXN00012801,USR32235,USR32235,MCH9227,MCH9227,1,False,13972.5,False,False,False,False,2026-02-10 00:00:00,False,False,False,UTR4405601735,False,False,5411,False,Success,SUCCESS,track1_upi_transactions,4078,True,True,,,,,,,,,,,,,,1.0,2374.29,MEDIUM,2026-02-18 00:00:00,2026-02-18 00:00:00,False,False,True,False,False,False,False,True,192.0,True,True
TXN00012968,05/01/2026 15:13:32,USR28013,MCH8412,18266.85,UTR4016669458,5812,Fail,TXN00012968,TXN00012968,USR28013,USR28013,MCH8412,MCH8412,1,False,18266.85,False,False,False,False,2026-05-01 15:13:32,False,False,False,UTR4016669458,False,False,5812,False,Fail,FAILED,track1_upi_transactions,4079,True,False,,,,,,,,,5311,DEPARTMENT STORE,ENABLED,PRIVATE_LIMITED,False,,,,,,False,True,False,False,False,False,False,True,,False,False
TXN00002328,2026-03-28 23:32:39,USR55239,MCH2605,49.11,UTR2457617035,,COMPLETED,TXN00002328,TXN00002328,USR55239,USR55239,MCH2605,MCH2605,1,False,49.11,False,False,False,False,2026-03-28 23:32:39,False,False,False,UTR2457617035,False,False,,True,COMPLETED,SUCCESS,track1_upi_transactions,4080,True,False,,,,,,,,,5699,FASHION,LIVE,INDIVIDUAL,True,,,,,,False,True,False,False,False,False,False,True,,False,False
TXN00000008,2026-01-14 13:08:48,USR46038,MCH7856,"21,655.74",UTR8814504193,05411,TXN_SUCCESS,TXN00000008,TXN00000008,USR46038,USR46038,MCH7856,MCH7856,1,False,21655.74,False,False,False,False,2026-01-14 13:08:48,False,False,False,UTR8814504193,False,False,5411,False,TXN_SUCCESS,SUCCESS,track1_upi_transactions,4081,False,False,PENDING,VFHXI9342C,824294612526,28028.0,Dilli,Delhi,Freelancer,False,7011,HOTELS,LIVE,PRIVATE LIMITED,False,,,,,,True,True,False,False,False,False,False,False,,False,False
